"sample_id","model","lambda_rule","fold","validation_year","term","coefficient","lambda"
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_housing_units_per_1000_residents",1.54416229036395,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_annual_hpi_change_pct:FL",-1.47210484144118,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_real_gdp_quantity_index",1.31365171709516,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_international_migration_rate_per_1000",-1.09268797441423,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_income_inequality_ratio",-0.916436095774731,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_population_growth_rate_pct",-0.906157244244485,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_annual_hpi_change_pct",-0.876916771083404,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_group_quarters_per_1000_residents:FL",-0.478772378554644,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_international_migration_rate_per_1000:FL",-0.444037132172283,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_contains_split_county_flag:FL",-0.304315080700112,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_housing_supply_growth_rate_pct:FL",0.22784789600702,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"coc_permits_value_per_1000_housing_units_2025_usd:FL",0.138227266832807,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",4,2020,"control_time_index",0.133981545009374,0.519897260822864
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"(Intercept)",31.900272771957,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_hic_psh_beds_per_10k",12.9712638709889,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_hic_temporary_beds_per_10k",8.20428601929784,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"control_state_florida",-7.35390511417985,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_log_estimated_population",-7.21884162158053,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_population_density_per_sq_mile",-6.11379272741191,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_housing_cost_burdened_households_pct",5.70008361245904,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_hic_temporary_beds_per_10k:FL",-5.08564437640949,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_homeownership_rate_pct:FL",2.40270319201095,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_real_gdp_quantity_index:FL",-2.28148846437361,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_housing_units_per_1000_residents",2.02478858077933,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_income_inequality_ratio:FL",-1.56951748466937,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_international_migration_rate_per_1000",-1.26559449636869,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_annual_hpi_change_pct:FL",-1.13526328901547,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_annual_hpi_change_pct",-1.13150039087248,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_multifamily_permit_share_pct:FL",-0.825491736927435,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_population_growth_rate_pct",-0.610505787323988,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"control_time_index",0.520595013614524,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_real_gdp_quantity_index",0.361199833755369,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_income_inequality_ratio",-0.160297358868909,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_group_quarters_per_1000_residents",0.149528646904535,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",6,2023,"coc_contains_split_county_flag:FL",-0.129082769909153,0.525529263100142
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"(Intercept)",33.2041541932483,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"control_state_florida",-11.982725144542,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_hic_psh_beds_per_10k",11.9704103477307,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_hic_temporary_beds_per_10k",9.51656599363367,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_log_estimated_population",-6.65359803228021,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_hic_temporary_beds_per_10k:FL",-5.81233310218437,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_population_density_per_sq_mile",-5.73003795291711,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_housing_cost_burdened_households_pct",5.23837136480054,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_homeownership_rate_pct:FL",3.81419119527122,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_housing_units_per_1000_residents",2.12128145907631,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"state_rental_vacancy_rate:FL",1.78184628606931,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_income_inequality_ratio:FL",-1.39283133370146,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_annual_hpi_change_pct",-1.0831260738995,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_multifamily_permit_share_pct:FL",-1.04280407785642,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_real_gdp_quantity_index",0.83768260484728,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_real_gdp_quantity_index:FL",-0.763190692500054,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_population_growth_rate_pct",-0.755707432969452,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_group_quarters_per_1000_residents",0.49040567233478,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"control_time_index",0.352517198693056,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_real_per_capita_personal_income_2025_usd",-0.293252248727895,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_international_migration_rate_per_1000",-0.239091431626221,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",7,2024,"coc_income_inequality_ratio",-0.00762396647246498,0.493546579004371
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"(Intercept)",35.031279684519,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"control_state_florida",-13.2802395919677,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_hic_psh_beds_per_10k",10.7322163258256,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_hic_temporary_beds_per_10k",10.3317125731761,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_log_estimated_population",-6.1469929231563,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_hic_temporary_beds_per_10k:FL",-5.9702892739197,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_population_density_per_sq_mile",-4.76451385832609,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_housing_cost_burdened_households_pct",3.89307050181444,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_homeownership_rate_pct:FL",2.67025103450547,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"state_rental_vacancy_rate:FL",2.18699981604989,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_housing_units_per_1000_residents",1.90565060380945,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_multifamily_permit_share_pct:FL",-1.06815069404174,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_income_inequality_ratio:FL",-0.92606991549508,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_real_gdp_quantity_index:FL",-0.845504951848045,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_group_quarters_per_1000_residents",0.672121554037126,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_real_gdp_quantity_index",0.654147210044543,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_annual_hpi_change_pct",-0.619069616524672,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_population_growth_rate_pct",-0.589973216991271,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_real_per_capita_personal_income_2025_usd",-0.356995659777144,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_permits_value_per_1000_housing_units_2025_usd",-0.246369623815959,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_contains_split_county_flag:FL",-0.236944853261523,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"control_time_index",0.16506396045975,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_group_quarters_per_1000_residents:FL",-0.156786016735993,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions","min",8,2025,"coc_international_migration_rate_per_1000",-0.141183513172617,0.508115253457899
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",1,2017,"(Intercept)",6.96825079685378,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",1,2017,"control_state_florida",-3.32115747077578,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",1,2017,"prior_homeless_rate_per_10k",0.839286278923238,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",1,2017,"control_time_index",-0.661070149809884,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",2,2018,"(Intercept)",5.6918228966266,1.55634246220856
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",2,2018,"control_state_florida",-3.63416974203558,1.55634246220856
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",2,2018,"prior_homeless_rate_per_10k",0.845983486097524,1.55634246220856
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",2,2018,"control_time_index",-0.170554166510741,1.55634246220856
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",3,2019,"(Intercept)",4.354267388817,1.6238202719563
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",3,2019,"control_state_florida",-3.45737912775245,1.6238202719563
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",3,2019,"prior_homeless_rate_per_10k",0.859365430185928,1.6238202719563
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",3,2019,"control_time_index",0.118653488928655,1.6238202719563
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",4,2020,"(Intercept)",4.93202607239197,1.28856831877304
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",4,2020,"control_state_florida",-4.57087003756037,1.28856831877304
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",4,2020,"prior_homeless_rate_per_10k",0.846791997382382,1.28856831877304
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",4,2020,"control_time_index",0.222338342111064,1.28856831877304
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",6,2023,"(Intercept)",4.73427075963055,1.12070359567596
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",6,2023,"control_state_florida",-4.6161599500752,1.12070359567596
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",6,2023,"prior_homeless_rate_per_10k",0.853023651971501,1.12070359567596
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",6,2023,"control_time_index",0.220334991537458,1.12070359567596
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",7,2024,"control_state_florida",-4.35453689652443,1.04684705354049
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",7,2024,"(Intercept)",4.20254049504086,1.04684705354049
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",7,2024,"prior_homeless_rate_per_10k",0.858947566031074,1.04684705354049
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",7,2024,"control_time_index",0.275194314770142,1.04684705354049
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",8,2025,"control_state_florida",-4.51816869107474,1.07716415393769
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",8,2025,"(Intercept)",4.08275964325295,1.07716415393769
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",8,2025,"prior_homeless_rate_per_10k",0.865555731810831,1.07716415393769
"S4_persistence","pooled_lasso_state_interactions_plus_prior","1se",8,2025,"control_time_index",0.264744667998598,1.07716415393769
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",1,2017,"(Intercept)",6.96825079685378,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",1,2017,"control_state_florida",-3.32115747077578,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",1,2017,"prior_homeless_rate_per_10k",0.839286278923238,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",1,2017,"control_time_index",-0.661070149809884,1.63829370894979
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",2,2018,"(Intercept)",5.6918228966266,1.55634246220856
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",2,2018,"control_state_florida",-3.63416974203558,1.55634246220856
"S4_persistence","pooled_lasso_state_interactions_plus_prior","min",2,2018,"prior_homeless_rate_per_10k",0.845983486097524,1.55634246220856
