"state","state_abbr","coc_number","coc_name","year","homeless_rate_per_10k","total_homeless","sheltered_homeless","unsheltered_homeless","estimated_population","count_type","sheltered_only_count","pit_count_caution_flag","interpretation_note"
"California","CA","CA-509","Mendocino County CoC",2014,160.963026655202,1404,186,1218,87225,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-509","Mendocino County CoC",2015,108.716865464314,947,152,795,87107,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2016,142.292490118577,1242,192,1050,87285,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2017,141.362930483237,1238,160,1078,87576,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2018,100.685346849578,880,157,723,87401,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2019,90.4909566680884,785,247,538,86749,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2020,82.213075272584,751,176,575,91348,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2021,34.8432055749129,318,318,0,91266,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-509","Mendocino County CoC",2022,92.1884198016283,830,270,560,90033,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2023,70.8521283621182,633,223,410,89341,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2024,87.0259391268173,774,222,552,88939,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-509","Mendocino County CoC",2025,72.172669707905,636,196,440,88122,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2010,34.9416183792913,1800,801,999,515145,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2011,27.7069325295618,1434,643,791,517560,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2012,28.2461992529169,1470,679,791,520424,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2013,22.9438858651526,1201,556,645,523451,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2014,21.8933174246944,1156,713,443,528015,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2015,26.406056889299,1408,725,683,533211,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2016,26.5922430019193,1434,704,730,539255,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2017,30.4928981471113,1661,840,821,544717,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2018,24.7388374205931,1356,750,606,548126,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2019,34.9217302872916,1923,835,1088,550660,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2020,38.052959895395,2107,1020,1087,553702,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2021,52.9249774431468,2927,726,2201,553047,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2022,33.6137191761109,1857,911,946,552453,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2023,37.7124368077712,2091,1142,949,554459,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2024,36.8156276239208,2052,1072,980,557372,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2025,37.4023477772857,2086,1136,950,557719,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2010,43.7328179506845,3005,2840,165,687127,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2011,36.5807642787397,2540,2293,247,694354,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2012,22.4273256021715,1569,1322,247,699593,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2013,21.9501286240503,1541,1278,263,702046,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2014,22.3165663967037,1588,1325,263,711579,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2015,23.6476336444354,1708,1173,535,722271,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2016,24.2900946904309,1780,1245,535,732809,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2017,20.7454365421044,1542,975,567,743296,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2018,22.3922943928897,1685,1118,567,752491,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2019,34.5208542172911,2631,1073,1558,762148,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2020,34.2933419418973,2677,1119,1558,780618,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2021,11.2303943962235,885,885,0,788040,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2022,29.1535660003294,2319,964,1355,795443,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2023,30.4445726408248,2454,1099,1355,806055,"Sheltered-Only Count*",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2024,57.908655581785,4732,1263,3469,817149,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-511","Stockton/San Joaquin County CoC",2025,57.7799627343518,4760,1291,3469,823815,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2010,19.786049445671,1424,621,803,719699,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2011,26.4435486528344,1926,764,1162,728344,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2012,24.9586052400896,1845,683,1162,739224,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2013,26.6475748035493,1995,696,1299,748661,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2014,26.7299169048235,2024,725,1299,757204,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2015,19.3842272777774,1483,708,775,765055,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2016,17.7235234520892,1361,586,775,767906,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2017,16.2959860892365,1253,616,637,768901,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2018,16.1055106084318,1238,601,637,768681,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2019,19.7241489068882,1512,611,901,766573,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2020,20.6126358604792,1572,671,901,762639,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2021,8.39798610613378,621,621,0,739463,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-512","Daly/San Mateo County CoC",2022,24.6911894243047,1808,716,1092,732245,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2023,25.3287353753462,1859,767,1092,733949,"Sheltered-Only Count*",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-512","Daly/San Mateo County CoC",2024,28.7594160083281,2130,985,1145,740627,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-512","Daly/San Mateo County CoC",2025,28.8742926000043,2147,1002,1145,743568,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2010,16.2260493601125,966,406,560,595339,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2011,13.4301731222814,804,457,347,598652,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2012,12.8335303027781,771,416,355,600770,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2013,11.6954795727251,705,409,296,602797,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2014,12.6192252159574,763,386,377,604633,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2015,14.1952355388096,862,417,445,607246,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2016,13.0131100511488,792,326,466,608617,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2017,13.9385234315893,853,354,499,611973,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2018,15.698791014512,967,315,652,615971,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2019,17.1852665412228,1064,289,775,619135,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2020,20.6947830637852,1297,360,937,626728,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2021,7.84346103038309,494,494,0,629824,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2022,19.578313253012,1235,412,823,630800,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2023,23.1856444583944,1470,381,1089,634013,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2024,26.2081289088829,1672,331,1341,637970,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-513","Visalia/Kings, Tulare Counties CoC",2025,23.0189546704865,1472,337,1135,639473,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-514","Fresno City & County/Madera County CoC",2010,39.592807183583,4288,1831,2457,1083025,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-514","Fresno City & County/Madera County CoC",2011,47.0634169232165,5135,1313,3822,1091081,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-514","Fresno City & County/Madera County CoC",2012,40.964022426252,4492,670,3822,1096572,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
