"coc_year","state","state_abbr","coc_number","coc_name","year","estimated_coc_population","contributing_counties","contains_split_county_flag","population_allocation_method","log_estimated_coc_population","coc_land_area_sq_miles","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","real_median_household_income_2025_usd","real_per_capita_personal_income_2025_usd","real_median_home_sale_price_2025_usd","real_state_minimum_wage_2025_usd","real_gdp_per_capita_2017_usd","population_change","births","deaths","natural_change","international_migration","domestic_migration","net_migration","group_quarters_population","birth_rate_per_1000","death_rate_per_1000","natural_change_rate_per_1000","international_migration_rate_per_1000","domestic_migration_rate_per_1000","net_migration_rate_per_1000","housing_units","permits_one_unit_units","permits_two_unit_units","permits_three_four_unit_units","permits_five_plus_unit_units","permits_total_units_authorized","permits_total_value_authorized","permits_total_reported_units","poverty_all_estimate","poverty_all_ci_low","poverty_all_ci_high","poverty_all_pct","poverty_all_pct_ci_low","poverty_all_pct_ci_high","poverty_child_estimate","poverty_child_ci_low","poverty_child_ci_high","poverty_child_pct","poverty_child_pct_ci_low","poverty_child_pct_ci_high","poverty_age_5_17_estimate","poverty_age_5_17_pct","median_household_income","median_household_income_ci_low","median_household_income_ci_high","civilian_labor_force","employed_people","unemployed_people","unemployment_rate_pct","bea_personal_income_thousands_usd","bea_population","bea_per_capita_personal_income_usd","bea_real_gdp_thousands_2017_usd","bea_real_gdp_quantity_index","bea_current_gdp_thousands_usd","annual_hpi_change_pct","hpi","hpi_1990_base","hpi_2000_base","high_school_graduate_or_higher_pct_age_18plus","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","state_minimum_wage_usd_per_hour","medicaid_expansion_status","housing_units_per_capita","population_density_per_sq_mile","permits_total_units_per_1000_population","population_growth_rate_pct","housing_supply_growth_rate_pct","foreclosure_rate_per_100_mortgages","median_home_sale_price_annual_avg_usd"
"CA-525 | 2017","California","CA","CA-525","El Dorado County CoC",2017,188679,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1478077373982,1786.36075058869,105.622002687767,478.696622305609,4.28770557401725,8.95704162976085,0,103061.015722476,83215.6231022823,,13.7915561924704,42321.4706839609,,1596,1577,,139,2547,2686,1648,8.519838251,8.418411605,,0.742015988,13.59650879,14.33852478,90320,805,4,0,0,809,307036295,809,15620,12971,18269,8.3,6.9,9.7,3602,2781,4423,9.6,7.4,11.8,2531,8.8,78464,73194,83734,85363,81424,3939,4.6,11874184,187423,63355,7932017,100,7932017,7.42,863.3,238.33,187.6,92.9,76.3731316405547,37.7344517494144,14.9119183574292,10.5,1,0.478696622,110.478083147085,4.28770557401725,1.45341334365725,0.833956661047419,,
"CA-525 | 2018","California","CA","CA-525","El Dorado County CoC",2018,190746,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1587032216312,1786.36075058869,106.779103793643,477.698090654588,2.84671762448492,5.95924011457545,0,104973.126331847,84701.4102084487,,14.1042933179875,43482.8374681833,,1616,1575,,71,1964,2035,1646,8.518152468,8.302035976,,0.374250511,10.35250708,10.72675759,91119,543,0,0,0,543,184804176,543,15401,12828,17974,8.1,6.7,9.5,3384,2531,4237,9,6.7,11.3,2394,8.3,81869,77054,86684,86296,82992,3304,3.8,12509360,189366,66059,8234171,103.809,8425401,5.84,913.73,252.26,198.56,93.1,77.0858011369476,36.4693493125287,14.2005589714925,11,1,0.477698090654588,111.688383169159,2.84671762448492,1.09551142416484,0.884632418069087,,
"CA-525 | 2019","California","CA","CA-525","El Dorado County CoC",2019,192843,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.169636850889,1786.36075058869,107.952998819779,475.308930062279,3.09059701415141,6.5022910757146,2.68456375838926,108560.453900314,86925.6886100251,,15.1124735714226,43660.7059782864,,1624,1699,,75,2110,2185,1682,8.467396093,8.858439632,,0.391043539,11.00135823,11.39240176,91660,578,2,0,16,596,212925267,596,16649,14268,19030,8.7,7.5,9.9,3418,2600,4236,9.1,6.9,11.3,2244,7.8,86202,81001,91403,87054,83784,3270,3.8,13204691,191309,69023,8352686,105.303,8753724,2.58,937.31,258.76,203.68,93.4,76.2263443882331,35.3883222,14.8907846060405,12,1,0.475308930062279,112.91624922929,3.09059701415141,1.09936774558836,0.593729079555305,,
"CA-525 | 2020","California","CA","CA-525","El Dorado County CoC",2020,191237,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1612740046222,1786.36075058869,107.053964288556,489.622824035098,3.23682132641696,6.61084648738706,0,109194.715291853,92062.7669545332,,14.9254668250209,40853.8875816993,48,391,412,-21,0,29,29,1235,,,,,,,93634,617,2,0,0,619,214418816,619,15992,13059,18925,8.4,6.9,9.9,3259,2410,4108,8.8,6.5,11.1,2160,7.6,87792,80935,94649,85802,78153,7649,8.9,14155885,191250,74018,7813306,98.503,8424796,2.21,958.03,264.49,208.19,94,76.3181478319431,35.9093258097406,15.7717541627482,12,1,0.489622824035098,111.97588065868,3.23682132641696,,,,
"CA-525 | 2021","California","CA","CA-525","El Dorado County CoC",2021,193631,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.173714729422,1786.36075058869,108.394119125261,486.967479380884,3.45502528004297,7.09498154668477,0,104189.252929569,94456.9698524883,,15.4461823955615,42284.3891309285,2394,1499,1885,-386,86,2739,2825,1116,7.789683736,9.795566272,-2.005882536,0.446906472,14.23345147,14.68035794,94292,669,0,0,0,669,257013236,669,16839,14045,19633,8.8,7.3,10.3,3907,3066,4748,10.5,8.2,12.8,2662,9.2,87689,80889,94489,87345,81983,5362,6.1,15400735,193724,79498,8191501,103.271,9102843,15.17,1103.38,304.61,239.77,94.7,77.50700176,35.2292020373514,16.6109845876807,13,1,0.486967479380884,113.377650495567,3.45502528004297,1.25184979894057,0.702736185573616,,
"CA-525 | 2022","California","CA","CA-525","El Dorado County CoC",2022,192914,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1700049563683,1786.36075058869,107.99274443106,491.965331702209,3.10501052282364,6.31144172716449,11.3522537562604,115371.005153717,88008.9138962397,,15.4034853675129,43060.7444929585,-717,1633,1922,-289,259,-599,-340,1293,8.449210312,9.944508401,-1.495298089,1.340076835,-3.099251057,-1.759174223,94907,531,0,0,68,599,256758136,599,14477,11906,17048,7.6,6.3,8.9,2384,1574,3194,6.5,4.3,8.7,1759,6.2,104859,100820,108898,87541,84343,3198,3.7,15443750,193071,79990,8313781,104.813,9800637,12.87,1245.39,343.82,270.63,94.7,76.96141445,35.3240791046398,17.2124647247333,14,1,0.491965331702209,112.957822186023,3.10501052282364,-0.370291947,0.652229245323044,,
"CA-525 | 2023","California","CA","CA-525","El Dorado County CoC",2023,192090,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1657244970605,1786.36075058869,107.531471421267,495.689520537248,3.16518298714144,6.3854143692828,9.86842105263158,113127.234956663,89656.0519140397,,16.377947020243,46215.0280606942,-824,1429,1827,-398,337,-752,-415,1176,7.423299498,9.490810485,-2.067510987,1.750631162,-3.90645292,-2.155821758,95217,542,6,0,60,608,290072661,608,13438,11009,15867,7,5.7,8.3,2864,1967,3761,7.8,5.3,10.3,2064,7.3,107063,102121,112005,88679,85000,3679,4.1,16328505,192440,84850,8893620,112.123,11074003,-1.01,1232.86,340.36,267.91,94.9,77.5929729814921,35.910636753458,16.3107272806979,15.5,1,0.495689520537248,112.475341674079,3.16518298714144,-0.427133334,0.326635548484311,,
"CA-525 | 2024","California","CA","CA-525","El Dorado County CoC",2024,192371,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1671862764777,1786.36075058869,107.688774474364,496.587323453119,2.27165217210494,4.57452710695182,0,110115.311260839,91913.1186296188,,16.4214875725696,46693.9265544048,281,1421,1767,-346,400,264,664,1229,7.392167216,9.192089705,-1.799922489,2.080835247,1.373351263,3.454186511,95529,435,2,0,0,437,216057438,431,15224,12677,17771,7.9,6.6,9.2,2896,2098,3694,8,5.8,10.2,2135,7.6,107289,100197,114381,89564,85352,4212,4.7,17268166,192823,89554,9003663,113.51,11555433,1.91,1256.4,346.86,273.03,95.2,78.7845257510842,36.0646748869928,15.6871813846407,16,1,0.496587323453119,112.639876897205,2.27165217210494,0.146285595293882,0.327672579476346,,
"CA-525 | 2025","California","CA","CA-525","El Dorado County CoC",2025,192323,1,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",12.1669367287816,1786.36075058869,107.661904201949,499.81541469299,2.48020257587496,4.96223706385369,27.6729559748428,,,,16.5,,-48,1400,1756,-356,167,140,307,1232,7.278512272,9.129333964,-1.850821692,0.868222535,0.727851227,1.596073763,96126,345,0,0,132,477,196156334,477,,,,,,,,,,,,,,,,,,90932,86381,4551,5,,,,,,,0.45,1262.01,348.41,274.25,,,,,16.5,1,0.49981541469299,112.611771236315,2.48020257587496,-0.024951786,0.624941117357025,,
"CA-526 | 2010","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2010,156821,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9628666831789,5380.15383920877,29.1480512800844,557.540125365863,1.12229867173402,2.01294690852529,0,69899.342039218,52173.4026813418,,11.8109893075307,36794.118397225,,314,366,,13,-442,-429,10008,,,,,,,87434,172,4,0,0,176,39108565,174,19667,15498,23836,13.3848349391982,10.5684506539303,16.2012192244661,5341,4084,6598,19.5782994624444,15.0000478252275,24.1565510996614,3596,17.3077897730534,47345.2918933051,43869.6451942023,50820.9385924079,67938,58046,9892,14.6100885723213,5542103,156828,35338.8874194145,5770348,90.0278336638588,5061186,-13.4229879926796,331.702479706162,166.0776174747,135.216196236473,88.624616601093,73.7613081987692,42.7777236909385,11.0498926671941,8,0,0.557540125485617,38.5334165597854,1.12229867173402,,,,
"CA-526 | 2011","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2011,155703,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9557120479224,5380.15383920877,28.940250530624,562.50040140524,1.17531454114564,2.08944658209927,0,67787.8304387523,51801.10674082,,11.4514534873146,38388.4905018393,,1188,1658,,68,-715,-647,9750,7.60282986650876,10.60999039095,,0.435182845860086,-4.57563776794206,-4.14045492243411,87583,179,4,0,0,183,35641322,182,21471,17495,25447,14.6789014983655,11.9915492957746,17.3662537009563,5861,4666,7056,21.9632499052684,17.4977758938492,26.4287239166875,3955,19.532112419157,47356.664733499,43164.8950501917,51548.4344168064,66891,57539,9352,13.9862674450717,5636727,155767,36188.3191846015,5979660,93.073215679852,5304408,-12.2221477428181,292.145346396666,145.867614432606,118.810412387687,89.2947207182906,73.4933598454707,42.9831830462551,11.8827257273075,8,0,0.56250040140524,38.2230583282471,1.17531454114564,-0.712788835263457,0.170223658593865,,
"CA-526 | 2012","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2012,154021,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9448507283355,5380.15383920877,28.6276200649778,569.578174404789,1.32449471176008,2.3253958302461,0,68200.065366254,51492.8659073863,,11.2188649909919,35085.9456093004,,1236,1658,,52,-1330,-1278,9179,7.98132362457107,10.7065025152141,,0.335668880755683,-8.584657738517,-8.24898885753784,87727,204,0,0,0,204,35025786,204,21372,17553,25191,14.6529103174242,12.0305627154739,17.2752579193746,5401,4239,6563,20.7742281896625,16.3022996864064,25.2461566929185,3686,18.6700677180384,48632.4172158342,44683.8917744983,52580.9426571701,65386,57164,8222,12.5755221690549,5659721,154144,36718.7703559904,5408288,84.4997547931775,4867688,-2.76282305659618,283.748699203355,141.804853883561,115.45325553009,89.5795365567033,73.349381910946,43.2210959940632,12.3622528559744,8,0,0.569578174404789,37.8442182137336,1.32449471176008,-1.07963861404958,0.175203302583368,,
"CA-526 | 2013","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2013,153081,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9387290045183,5380.15383920877,28.4529038713348,574.284202481039,0.751236273606783,1.30812630812631,0,70545.3131128513,50994.8672224514,,11.0567758032609,35090.7898600372,,1173,1735,,110,-478,-368,8358,7.63996298715572,11.2990841445181,,0.716575174563898,-3.10591848145465,-2.38934330689075,87912,115,0,0,0,115,29494742,115,21545,17630,25460,14.8543241813158,12.17288820951,17.5357601531216,5605,4441,6769,22.2316662420549,17.617484860956,26.8458476231538,3905,20.3944362788328,51042.2310214854,47433.6649159595,54650.7971270112,64516,57761,6755,10.4829515093317,5654005,153255,36896.735995976,5377839,83.8930714719658,4953225,7.12990129408614,303.106157393798,151.807903985472,123.554905572867,89.7772290486736,73.1904108137203,42.3730545527926,12.854818539723,8,0,0.574284202481039,37.5100065827504,0.751236273606783,-0.60876264913404,0.225790778583245,,
"CA-526 | 2014","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2014,152962,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9379513410636,5380.15383920877,28.4307855446928,575.528562649547,1.11792471332749,1.94243133334848,0,70230.4022400708,52864.4015901587,,12.2411219475664,35115.977884107,,1273,1758,,118,267,385,8361,8.31861738535539,11.4883714124137,,0.771005252762281,1.74884793476638,2.51985318752866,88034,167,0,4,0,171,45019603,168,20377,16318,24436,14.0086701272211,11.2212189955675,16.7961212588748,5148,3966,6330,20.5941456047907,15.8400217047371,25.3482695048443,3548,18.9043317948249,51635.2686353473,47202.0874204051,56068.4498502896,64209,58756,5453,8.5111132176619,5953324,153193,38867.3208509303,5379522,84.0295003857167,5092110,12.5916961729057,339.744849308979,170.879539754972,139.005383428564,90.0893130319949,73.2019617783963,40.989665723466,13.2445865902195,9,1,0.575528562605078,37.5722549667786,1.11792471332749,-0.0770033808714256,0.132184854979037,,
"CA-526 | 2015","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2015,153233,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9397214437802,5380.15383920877,28.4811558515835,575.554873950128,1.33130591974314,2.31308252262059,0,71485.2328738689,56309.326151134,,12.226311332377,36132.3744943623,,1281,1729,,117,608,725,8013,8.36655203017223,11.2930239346159,,0.764514821201242,3.98892684259548,4.75344166355506,88194,204,0,0,0,204,53937294,182,20117,16192,24042,13.8020074004947,11.0935170622516,16.5104977387377,5265,4188,6342,21.2626307649136,16.9296496185547,25.5956119112724,3579,19.2805244301162,52621.520782077,48521.6614958919,56721.3800682621,64432,60072,4360,6.77375826355942,6362018,153519,41450.2724152108,5547006,86.7541878054988,5370590,7.95234577408261,365.34018742699,184.326513283692,149.892041335744,90.130310703308,73.1625707414701,39.7041973485793,13.5169032032391,9,1,0.575554873950128,37.8321529379231,1.33130591974314,0.180757388097516,0.175960130774686,,
"CA-526 | 2016","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2016,153977,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9445650140479,5380.15383920877,28.6194418601689,570.7605681368,1.93535398143879,3.39083337126212,0,73810.2697851745,57477.3813508278,,13.4147767813952,38587.5631145363,,1303,1850,,110,1181,1291,8060,8.48216159158521,12.0442970841254,,0.716165833234418,7.70737336657177,8.4235392023636,87884,296,2,0,0,298,74388688,293,20537,16692,24382,14.0097956188262,11.3722939140261,16.6472973236263,5064,3979,6149,20.3411522500114,15.9719990647954,24.7103054352273,3447,18.8261220831683,55021.6160790248,50247.8461718309,59795.3859862187,60419,56446,3973,6.63550984887353,6608688,154283,42846.3196126694,5953405,93.0853502341259,5839731,7.14689167862733,389.970284912682,197.370791741624,160.458875221624,89.5779726842321,72.530675244822,39.2199079147704,13.9451720127055,10,1,0.570760568194146,38.2008439390222,1.93535398143879,0.489114503542377,-0.312590756089023,,
"CA-526 | 2017","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2017,155600,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.955050317441,5380.15383920877,28.9211060966397,566.728791773779,2.50642673521851,4.42262114012905,2.82051282051282,76758.8032947108,57943.3802140409,,13.7915561924704,40951.5563391569,,1289,1890,,87,2126,2213,8747,8.32602240462258,12.2080689769017,,0.562104641940533,13.7928618145602,14.3549664553264,88183,369,6,4,11,390,94845239,390,18512,14647,22377,12.4780668380463,9.86392287917738,15.0922107969152,4656,3561,5751,18.525264781491,14.1723759640103,22.8781535989717,3294,17.938779562982,58439.1944858612,53437.7942416452,63440.5947300771,60557,57176,3381,5.60718316195373,6877706,155975,44114.3467609255,6387419,100,6387419,8.33055064267352,421.774471786632,213.774785475578,173.776251863753,90.1797294344473,73.2209925533908,37.2523316597676,13.9721366617863,10.5,1,0.566728791773779,38.9690746142,2.50642673521851,1.06623509999044,0.331947645445378,,
"CA-526 | 2018","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2018,156895,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.963338444451,5380.15383920877,29.1618055336265,564.275470856305,2.47299149112464,4.38259612343559,0,74790.0633585018,57836.2406084485,,14.1042933179875,38796.5438227993,,1334,1742,,60,1644,1704,9222,8.53655585328404,11.1481270506427,,0.384101548093827,10.5603359308254,10.9444374776635,88532,386,2,0,0,388,94924463,388,18570,14715,22425,12.47392714873,9.91182255648682,15.0360317409733,4240,3140,5340,16.8564039644348,12.4924541891074,21.2203537397623,2951,16.038087255808,58329.0972752478,53127.7189840339,63530.4755664616,60356,57478,2878,4.77120877019663,7082371,157110,45106.7368176169,6095325,95.6060760126199,6246280,4.86977284170942,441.744763249307,224.173319481182,182.235389464291,90.3748844768794,73.07537802597,37.1099933903541,13.896393640732,11,1,0.564275470902992,39.5153964650338,2.47299149122754,0.84008883486018,0.412673634604465,,
"CA-526 | 2019","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2019,157338,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9661579922001,5380.15383920877,29.244145186588,565.349756575017,2.14188562203663,3.7886027138537,0,80498.1607360774,59756.0051996517,,15.1124735714226,41059.2630176952,,1319,1756,,61,827,888,9109,8.39442957278886,11.1767878979948,,0.388161828803811,5.28127763756257,5.66943946571549,88951,335,2,0,0,337,87249728,273,17285,13355,21215,11.5699119093925,8.92566385742796,14.2141599613571,4175,2919,5431,16.534144961802,11.5391742617804,21.5291156618236,2956,16.0304980360752,63919.2468570847,58430.6336930684,69407.8600211011,60338,57602,2736,4.54504633337147,7475882,157670,47449.020109573,6473814,101.683775572335,6798342,4.98062928218231,463.949171719483,235.253802196545,191.247296266636,90.3663285411026,73.5640161277454,37.3587354448206,13.8271633814756,12,1,0.565349756575017,39.8135825270423,2.14188562200571,0.285684309360569,0.497936340819707,,
"CA-526 | 2020","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2020,158415,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9729797633623,5380.15383920877,29.4443253361129,552.207808603983,2.08313606666035,3.77237705480235,0,80505.3687657978,63602.4419646105,,14.9254668250209,37174.5380654281,-102,276,482,-206,0,162,162,8548,,,,,,,87478,324,6,0,0,330,90716563,261,17404,13126,21682,11.6256819114352,8.75682037685825,14.4945434460121,3686,2457,4915,14.6219707729697,9.7406956411956,19.5032459047439,2593,14.0249098885838,64725.9101852729,56448.4151627056,73003.4052078402,59005,53040,5965,10.1087516964934,8103096,158464,51136.042344475,5890826,92.5732516933371,6345063,1.92698904775432,472.993758924344,239.724518006502,194.907556860146,90.6682555313575,75.8725309533071,38.1724509098897,13.4851611556045,12,1,0.552207808430679,40.1911478448619,2.08313606666035,,,,
"CA-526 | 2021","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2021,159761,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9814404867895,5380.15383920877,29.6945040559463,549.883889059282,2.91685705522624,5.30449630051224,8.79828326180258,77266.8925861329,64295.7038819665,,15.4461823955615,37408.596160707,1346,1209,2075,-866,28,2253,2281,7872,7.6008191297018,13.040444219487,-5.43962508969745,0.17608023907249,14.2194434541727,14.3955236939488,87850,415,10,0,41,466,122838932,378,19537,15413,23661,12.8415458090523,10.1445959902605,15.5384956278441,4487,3258,5716,17.113292355456,12.4317636970224,21.7948210138895,3124,16.0931272338055,65030.282428127,58306.1026220417,71754.4622342123,59057,54712,4345,7.31127809665688,8645539,159769,54113.3160971702,5976734,93.92473859077,6779627,13.5605534517185,536.015868077941,272.294535587534,221.343922421617,91.3883926615382,77.2720995339497,38.2321007443268,13.5983612722417,13,1,0.549883889059282,40.8595620534915,2.91685705522624,0.861243200229958,0.429879561686102,,
"CA-526 | 2022","California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2022,159063,4,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",11.9770619159379,5380.15383920877,29.5647679887519,554.182933806102,2.85421499657368,5.15031196823596,0,78917.7059697795,59139.8880380893,,15.4034853675129,38096.4570394026,-698,1304,2325,-1021,140,119,259,7244,8.17931737527368,14.5783713397671,-6.3990539637318,0.878820116279902,0.817595984606854,1.69641609901,88150,448,6,0,0,454,127838525,454,18897,15142,22652,12.3756756756757,9.90666716961204,14.8446841817393,4024,2879,5169,15.2789680818292,10.9313253239283,19.6266108397302,2812,14.4373845583197,71727.1355940728,64991.1361410259,78463.1350471197,59233,56497,2736,4.62750859722248,8550659,159076,53751.3694322375,6060232,95.2729647120952,7326382,12.9422222012662,603.528333364767,307.788553969182,250.058103770204,91.943521749244,77.9955957239548,39.4237764903641,13.5429419000315,14,1,0.554182933806102,41.0463950750692,2.85421499657368,-0.421590440189127,0.357063212262792,,
