"state","state_abbr","coc_number","coc_name","predictor_year","target_year","target_total_homeless","target_estimated_coc_population","target_homeless_rate_per_10k","state_florida","time_index","log_estimated_coc_population","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","net_migration_rate_per_1000","poverty_all_pct","real_median_household_income_2025_usd","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","annual_hpi_change_pct","real_gdp_per_capita_2017_usd","real_state_minimum_wage_2025_usd","medicaid_expansion_status","contains_split_county_flag","contributing_counties","population_allocation_method","target_definition"
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2019,2020,940,608765,15.4410979606252,1,9,13.3079180354227,566.982374610994,469.86752876523,14.8568236379772,41.4088529271775,14.93219284,9.4,72517.2044324713,74.4830169269777,29.8205669816565,12.8936997136233,5.23,44182.2204685869,10.6542938678529,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2021,2022,916,631833,14.4975017132692,1,11,13.3343877390159,582.190646206046,475.791473058852,17.5937921865064,13.3938925396212,22.33193382,11.3,77563.5989832504,77.0794101554502,29.7244791315488,13.2581086119051,15.92,48209.9822006472,11.8816787658165,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2022,2023,1052,646015,16.2844515994211,1,12,13.3563819804004,595.137363230325,473.018978116053,17.5929922474395,18.3529859262077,27.46093553,10,82407.5464672391,77.4161994038046,29.5119436542738,13.0972982025232,24.14,50125.2033369412,11.0024895482235,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2023,2024,1116,656254,17.0056106324685,1,13,13.3785795502599,608.495700141079,470.177937044805,21.521554477155,23.7264800367141,26.50236961,10.3,82376.8469448491,77.5461360638395,29.9107287777958,13.3608822747808,7.06,52045.0669161364,11.6230591756563,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-513","Palm Bay, Melbourne/Brevard County CoC",2024,2025,1062,663982,15.9944094870042,1,14,13.3943047119066,618.140038854181,472.167788691574,14.8549999677276,15.2509233108842,20.29841761,10.1,80212.808734163,77.4012991902088,31.4123276863485,13.7146923928515,0.88,53301.0462497361,12.3161156794272,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2011,2012,911,333873,27.2858242505384,1,1,12.7137543323015,199.851637977212,494.835774001914,2.19550317162023,0,5.913049244,17.6,52139.8991594295,76.8330653481174,37.6628086419753,11.6929254647176,-12.08,26947.0048644475,10.3778797228789,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2012,2013,530,335083,15.8169766893576,1,2,12.7185189552749,200.806130641573,493.085694260991,2.43579464003693,0,7.829962517,18.6,52289.7273648892,74.94207186,37.7898281164912,11.8142752428074,-3.84,26000.9706070326,10.7560868101134,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2013,2014,918,338005,27.1593615479061,1,3,12.7221365256443,201.533878671741,492.048238794567,3.82103022252952,0.793650793650794,7.809183265,19.6,53601.8669972332,75.0207942641593,36.4772393765736,11.9603988073053,3.18,26323.6639315762,10.7665354384253,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2014,2015,787,342182,22.9994564296193,1,4,12.7308189257869,203.291299947899,489.229449268502,4.55969327898792,4.77453580901857,12.49168014,17.8,54214.5689811108,74.0999546607521,34.7592539096353,11.6003900445765,6.72,26121.3003039496,10.7857885604668,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2015,2016,823,347469,23.6855661943943,1,5,12.7431009606557,205.803534263611,485.116107802281,6.35549825901517,0,16.03970673,18.7,54411.1608661885,73.758584217537,32.6270185112249,11.4737428094266,6.72,26358.7813516024,10.9357562472928,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2016,2017,725,353339,20.5185388536222,1,6,12.758433609325,208.983372144189,480.491784878651,8.55315172859915,0,19.3054168,17.4,53161.4189069912,72.598729382649,30.497120602896,12.15477869,7.21,27751.5815425354,10.7988953090232,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2017,2018,572,359062,15.9303964217879,1,7,12.7751860451667,212.513852257483,476.301795159889,13.3455340590388,13.5351736420303,21.35249598,16.2,57493.7140625539,73.5258771195561,28.6737934774189,12.385939612438,8.46,27361.4709030888,10.6392004913343,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2018,2019,475,365579,12.9930876773556,1,8,12.7912531395395,215.955920006783,474.66454261381,16.5283922222092,0,21.12574238,15.1,57080.0750578954,73.8534033268576,27.7075702075702,12.4605137963844,8.47,28031.3183694388,10.5782199884906,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2019,2020,523,377432,13.8568006952246,1,9,12.8092404124706,219.875534810589,473.741653650784,13.6670708470466,0,22.49665697,14.9,61808.7575343207,73.14917095,27.3256464793462,12.7209648108376,7.74,27995.9965700343,10.6542938678529,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2021,2022,455,397075,11.4587924195681,1,11,12.8615283430682,231.678284681678,471.499443150754,34.296317096403,9.24707015572323,30.32381152,13.6,64820.4985069121,75.1078754619283,27.0109930855483,13.247798547814,17.1,30117.7381150266,11.8816787658165,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2022,2023,454,412300,11.011399466408,1,12,12.8918829771161,238.818635602467,472.716741169804,34.5703874184887,17.9842810910772,36.97918131,15.6,59982.27227005,75.244274106674,27.6627526106731,13.0508290493085,26.29,30477.7681697974,11.0024895482235,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2023,2024,378,427995,8.83187887708969,1,13,12.9295089441104,247.975630444871,470.657288382246,26.7814812524478,1.84721954974023,43.01590734,15,61902.2998860589,75.6902129634268,28.39209211,13.11434728,6.59,31525.2705304871,11.6230591756563,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-514","Ocala/Marion County CoC",2024,2025,391,442660,8.83296435187277,1,14,12.9668691287259,257.4153042742,465.24375284758,33.7933528188749,7.93580026749889,42.93730178,14.3,65733.1620670497,75.9658208711285,29.5845570162724,13.2614606818337,2.75,31640.6080600599,12.3161156794272,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2011,2012,322,295739,10.887978927365,1,1,12.5899122659412,73.8646323570403,529.72774123666,3.08002932136473,8.1419624217119,-1.8920890255458,18.0883313293435,57578.3476453412,70.3706750754464,34.0031187121779,11.7105222096845,-6.25376328849619,36318.1680645414,10.3778797228789,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2012,2013,301,298036,10.0994510730247,1,2,12.5972359689275,74.407582604592,526.714434011071,3.78763561661424,6.4406779661017,5.43798400484695,19.043409898593,57620.1851799656,68.841883920466,34.3839479827972,12.03823580324,-5.0535184740599,35057.3301428957,10.7560868101134,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2013,2014,268,301334,8.89378563321763,1,3,12.604972918854,74.9855050877368,523.886376142479,4.91235261341002,11.2125162972621,6.63107897027043,20.9480015837013,57104.7065654768,67.5247445830485,34.7422998988873,12.4905154296639,0.503541518474278,35166.1958285749,10.7665354384253,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2014,2015,317,304257,10.4188235603454,1,4,12.6159778816644,75.8152779869146,519.961239023807,4.99100088076486,0,10.3323351355389,18.8019519868319,56387.1094704833,66.8067156602822,34.5581065344584,13.046331013502,5.52620371415107,35365.8166563329,10.7857885604668,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2015,2016,310,306177,10.1248624161841,1,5,12.6256313046701,76.5507013296365,516.89525631292,6.84178064335629,15.6133828996283,8.98512846306159,19.2763785221047,58935.1690524772,66.6941057927714,33.1935284672513,13.1645922402415,3.79115796842801,36047.1867966992,10.9357562472928,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2016,2017,336,307531,10.9257278128059,1,6,12.6319219111594,77.0337710586908,516.567214389063,7.44810667610852,12.0543293718166,5.95323991202449,18.1136101013466,59430.0143642857,66.5525868072463,31.9618729930343,13.3294538896455,6.07187796601312,36518.5363832363,10.7988953090232,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2017,2018,381,309277,12.3190537932016,1,7,12.636334425855,77.3744358572011,517.573838084616,11.9243576050763,39.3572181243414,4.74544861584884,16.9213516686123,61810.1072676644,67.2780048692059,31.0807106242713,13.4331016230619,4.04427781264328,36288.0730637118,10.6392004913343,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2018,2019,488,293953,16.6012934040476,1,8,12.6419958277891,77.8137273920599,520.239138377571,11.1250605973971,25.195530726257,6.18433104065332,17.1165194954685,60315.2701827621,67.8531868961457,30.3850370363613,13.3921806750405,8.8981753896992,36615.0174748101,10.5782199884906,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2019,2020,385,294543,13.0710965801258,1,9,12.5911785714942,73.9582271170446,548.608110820437,13.1956717204601,24.0131578947368,-49.9165307873264,14.9614006320738,65274.6619988572,68.7665232890127,29.2339009418067,13.2787194421888,7.53825700026875,39168.8556737852,10.6542938678529,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2021,2022,378,308152,12.2666735896571,1,11,12.6075096517179,75.1759653923692,536.762909438976,19.4910868494398,34.0690978886756,19.4957847888242,16.181677950956,64337.4300083965,71.0631703239259,28.7083463670943,12.5720707344411,11.8630199167986,42203.4587825621,11.8816787658165,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2022,2023,517,316361,16.3420902070736,1,12,12.6383516918614,77.5306787226921,530.241569095771,17.5647969644114,6.06271777003484,33.0699522449693,14.6384998312521,65538.619564271,71.9076373616673,28.9176933447874,12.6237707278552,20.3214681066487,42353.4467061195,11.0024895482235,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2023,2024,499,325777,15.3172262007447,1,13,12.6646424065251,79.5960534132169,525.203801985706,17.7907242678479,17.1515561569689,27.6292575492605,14.5891519498295,67701.9509758176,72.6404600529115,30.1248122005189,12.6570677219424,8.8123782956812,43229.9327659736,11.6230591756563,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-515","Panama City/Bay, Jackson Counties CoC",2024,2025,415,330154,12.569891626332,1,14,12.6939714467805,81.9651078761211,518.70451259604,18.8008190221444,18.8542650299024,30.4958341219717,14.025324071374,70593.8703242533,72.5938649595724,30.6616461416781,12.5390541467703,1.06684455931511,43111.8958524864,12.3161156794272,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2011,2012,1319,250915,52.567602574577,1,1,12.4398989326909,46.3416902722031,474.818350192335,2.18371548354295,0,-3.12269811673738,24.8968961232211,48685.3381789172,72.71941144191,34.8613310575276,11.1937795846661,-8.11518534732559,26826.432777507,10.3778797228789,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2012,2013,3847,250254,153.723816602332,1,2,12.4328735007477,46.0172595599636,478.568439511388,1.64890073284477,0,-8.07866741572533,25.3642050096646,48910.1932493526,71.8310122917813,34.8157239626959,11.7255425947753,-4.84402533515778,27440.0471935259,10.7560868101134,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2013,2014,1346,252174,53.3758436635022,1,3,12.4302356769978,45.8960336126542,480.012307495584,2.3309053069719,0,-2.75763868144066,24.815684464584,48419.6080448505,71.0670671088514,32.8007442467267,12.3297506420848,-0.646667873257458,26676.6908360985,10.7665354384253,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2014,2015,1218,255163,47.7341934371363,1,4,12.437878569923,46.2481573930385,476.940525192922,2.29479845683118,0,7.14082444700849,24.0251040947917,49877.9537453257,70.7651987845401,31.3947781293232,12.7368134420057,6.11694454314031,27395.1789956582,10.7857885604668,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2015,2016,1071,259727,41.2356050776392,1,5,12.4496617546713,46.7963334240639,472.078632090076,3.88520384867629,1.70940170940171,11.6959915276626,24.7331497905261,48820.7066119842,70.2800710426255,30.0630977356986,13.5409104688724,9.89252106880825,28087.9317585944,10.9357562472928,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2016,2017,609,264120,23.0577010449796,1,6,12.4673902085506,47.6333609936858,465.338605535813,3.16892959680956,0,17.785460675,22.1400924817212,50042.1665077761,70.2353466110018,29.0336543315028,13.3156649134571,10.3956174260416,28730.3471390371,10.7988953090232,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2017,2018,453,266145,17.0207969340021,1,7,12.4841626104591,48.4390275391172,458.889898530971,3.5725483077837,0,17.9180211271685,21.9511400121157,51112.2379094578,69.3617356080889,27.3772925388247,13.2256870415855,8.50785627045582,28665.4908336962,10.6392004913343,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2018,2019,398,269160,14.7867439441225,1,8,12.491800309369,48.8104080887413,456.781077983806,4.69688245455293,0,8.94650107727428,22.7476029983656,51918.9391779772,70.1127295781329,27.927831898238,13.3417359370382,10.6367384010869,27976.7206234532,10.5782199884906,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2019,2020,403,252236,15.9771008103522,1,9,12.5030649925577,49.363352462626,453.901025412394,6.3107749729889,2.98313878080415,12.570594256184,18.4421674840244,56081.6620042815,69.3054110428751,27.4388386784248,13.5860326607752,6.45595553536532,31406.8643068786,10.6542938678529,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2021,2022,650,261922,24.8165484380846,1,11,12.450840692941,46.8515361625512,485.344314658817,13.1786947123915,2.75397796817625,19.0201472305419,19.3158441111076,55947.1080325846,72.3626579865087,26.5712207583774,13.9564899557647,15.9740685290877,31425.8393057746,11.8816787658165,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2022,2023,1016,269316,37.7252001366425,1,12,12.4758058464184,48.0359191696981,479.848962668275,14.7513983593644,6.20280474649407,28.8915354320496,19.2349035208955,56290.184522068,74.2438911401761,26.0759132337069,14.4225602650549,25.491467263826,32586.4703590229,11.0024895482235,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2023,2024,641,275056,23.3043452969577,1,13,12.5036444034319,49.3919625197822,473.469827266111,12.0144612706155,7.7023498694517,30.357866668752,19.060246327734,56246.9917408823,76.1050725840226,25.7954017912729,14.8031261407398,7.44931904589217,33692.4907594024,11.6230591756563,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-517","Hendry, Hardee, Highlands Counties CoC",2024,2025,521,278286,18.7217466922519,1,14,12.524733627898,50.4446659048895,469.246262579257,14.0544979816997,8.10363836824697,23.360213786801,17.4548273806061,59314.1294364402,76.1635815200437,26.4511277794215,15.9269046564168,4.97934387291404,33637.2706685484,12.3161156794272,0,0,6,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2011,2012,1180,154630.77643603,76.3108112884735,1,1,11.9438375489789,60.0908603224456,417.633090448008,1.79339525561416,0,3.3527597121826,23.8270384178077,51503.8541650773,70.6785728319056,31.8128234765312,11.7186819498115,-8.37665165098131,24877.0823645332,10.3778797228789,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2012,2013,1278,153779.324282831,83.1061006386984,1,2,11.9488019337048,60.3899181151783,415.775594411675,1.82800899122442,0,4.69199272976756,25.5065677384879,50601.8682464487,70.4212271062928,32.1705869275285,12.2817994646487,-5.49101588625191,25380.5479310237,10.7560868101134,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2013,2014,1070,154191.379509067,69.3942815355044,1,3,11.9432803973291,60.0573897078601,418.343318389193,2.08395262711438,0,-5.21713153442305,22.2967892486891,53769.8158794966,70.3233209067956,31.4838518378084,12.4523772636289,2.32574249352057,25608.08002027,10.7665354384253,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2014,2015,1115,154715.313642398,72.067849894753,1,4,11.945956319364,60.2183148609561,417.707864145298,2.66084710999935,0,2.98247284679261,23.6144969365965,51773.0381199894,70.3403103739451,30.3224194672728,13.2634455228498,-1.25270783819306,26868.3443059077,10.7857885604668,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2015,2016,1145,156096.440563559,73.3520889948661,1,5,11.9493484844105,60.4229335024638,417.212848556625,2.81436756269716,0,3.99284940277116,22.6777984571827,55070.0822580241,69.6290544997268,29.1149986437151,13.1383577997631,5.29613411303055,28917.5337391233,10.9357562472928,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2016,2017,502,157290.953835396,31.9153764256106,1,6,11.9582357102356,60.9623225141336,414.68435568652,3.43255801426161,8.10109952085886,9.51746628410256,20.4502254742087,55028.045378166,71.109102413803,28.0095805244092,13.8353137843403,5.66925525549209,27764.8195193616,10.7988953090232,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2017,2018,493,157961.548536131,31.2101270574233,1,7,11.9658589360241,61.4288309307396,413.027459512421,4.20178139587502,2.4887383579444,8.53215856148057,19.0932269607521,56039.1451983861,72.0025979506134,26.550407921631,14.7084039468654,4.29269640722779,28528.1425517834,10.6392004913343,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2018,2019,538,159280.586406763,33.7768721309251,1,8,11.9701132493305,61.6907267835528,413.121567701224,4.27536934621881,0,6.31519189457824,19.2993400582558,55135.7251557405,72.5979963732325,25.8670342410454,15.0315500106368,6.42920192720374,29687.179008646,10.5782199884906,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2019,2020,578,155429.619913498,37.1872491434824,1,9,11.9784288985501,62.2058673709198,411.904406964075,4.737245833232,0,9.6418525887604,18.071358535575,59911.2900299399,72.7676321270105,24.0931143908556,14.272505759568,6.94698223324159,28814.2042330145,10.6542938678529,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2021,2022,488,158687.425993808,30.7522790128968,1,11,11.9560689178824,60.8303719799811,419.805498750838,8.11973280605886,6.78048362765774,7.72558960081284,19.1198439477914,58062.9561083759,73.6300176099397,22.7807495775731,14.0984099160244,13.1370880833406,30080.189812363,11.8816787658165,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-518","Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2022,2023,494,162404.046660073,30.4179612613957,1,12,11.9746979737592,61.9742129125182,415.90030725367,8.02040214482976,3.42244279918138,23.7421354270015,19.2205545368163,58338.7662371462,74.2935440838265,22.3346279460363,13.7262991827713,20.7238550412914,31707.865541116,11.0024895482235,0,1,7,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2011,2012,4351,469637,92.6460223534347,1,1,13.0529382696596,609.742988705517,494.434725938122,6.07450701538355,25.6959314775161,3.811359181,15.7,58486.8672547736,77.3282205500619,38.8411417586839,11.7861543727537,-10.09,22972.4574725176,10.3778797228789,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2012,2013,3305,474352,69.6739973690424,1,2,13.059717464154,613.890606749273,493.489652646619,5.76887396930459,7.77860882572924,8.358072473,13.4,59873.6800987997,76.5399689418029,37.86427529,12.2206010833479,-3.67,23387.3983054645,10.7560868101134,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2013,2014,3356,483399,69.425050527618,1,3,13.069707049245,620.05386520383,490.850676291024,8.47807040148431,18.2370820668693,11.78403562,13.5,62821.8359201774,75.7571560280311,36.5514740051457,12.4071016422548,4.78,23290.6244581926,10.7665354384253,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2014,2015,1019,494895,20.5902262096,1,4,13.0885997472515,631.879739909743,485.205803073651,11.8739021436977,29.5152603231598,19.99893501,14.7,61503.4770385561,74.10289148,35.2815570883967,12.517527593819,8.84,23834.6145699655,10.7857885604668,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2015,2016,1055,509937,20.6888301888272,1,5,13.1121029184664,646.906848964586,479.069297527758,11.1308411609143,21.2959454338765,25.20919069,14.6,62598.7140217703,72.351900691642,33.2249656835776,12.874269005848,7.94,23982.8106635595,10.9357562472928,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2016,2017,2593,525141,49.3772148813366,1,6,13.142044428683,666.569146668393,469.707042242473,16.3033721469099,26.5300896286812,31.62319671,13.3,62145.2949174916,71.279544381811,32.0925635719317,12.7003716844062,10.96,24331.4956548134,10.7988953090232,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"Florida","FL","FL-519","Pasco County CoC",2017,2018,2668,539090,49.4908085848374,1,7,13.1714239811921,686.443204259715,463.151801135314,16.1006496176301,3.24310520939734,31.09330891,13,67311.9885900507,70.4339072027128,31.2971867223417,13.0431218232497,11.15,24127.6830076501,10.6392004913343,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
